rasterTimeSecs,NumTriangles,NumTrianglesRastered,AvgPixelsPerTri,MaxPixelsPerTri
0.0412522,5804,1742,96.2951,1785
0.0413047,5804,1742,96.2951,1785
0.0413507,5804,1742,96.2951,1785
0.0415519,5804,1742,96.2951,1785
0.0413671,5804,1742,96.2951,1785
0.0493885,5804,1473,123.638,2612
0.0490921,5804,1473,123.638,2612
0.0579267,5804,1239,148.956,3533
0.0578438,5804,1239,148.956,3533
0.0518853,5804,1067,176.857,3128
0.0523324,5804,1067,176.857,3128
0.0514432,5804,1067,176.857,3128
0.0490379,5804,953,207.081,2273
0.0499911,5804,946,210.513,2348
0.0487066,5804,938,213.091,2376
0.0468732,5804,944,212.467,2404
0.0468058,5804,944,212.467,2404
0.0466691,5804,944,212.467,2404
0.0467676,5804,944,212.467,2404
0.05564,5804,941,224.056,3371
0.0621391,5804,949,228.292,4024
0.0695587,5804,947,234.448,4667
0.081648,5804,944,252.216,5540
0.0839905,5804,955,266.868,5895
0.0895035,5804,949,272.112,6067
0.0888228,5804,949,272.112,6067
0.0899275,5804,943,281.35,6064
0.0887756,5804,943,281.35,6064
0.089703,5804,943,281.35,6064
0.0675627,5804,1097,222,4254
0.068417,5804,1097,222,4254
0.0526986,5804,1203,180.475,3150
0.052768,5804,1203,180.475,3150
0.0527097,5804,1203,180.475,3150
0.0508734,5804,1295,149.759,2453
0.0531908,5804,1291,150.487,2696
0.0442421,5804,1407,121.424,2022
0.0438443,5804,1413,119.945,1976
0.0354826,5804,1595,94.6125,1496
0.033003,5804,1705,87.3056,1356
0.0323092,5804,1773,83.8889,1288
0.0321347,5804,1787,83.136,1278
0.0273931,5804,2016,66.9266,999
0.0273372,5804,2016,66.9266,999
0.0275191,5804,2016,66.9266,999
0.0273348,5804,2016,66.9266,999
0.0273298,5804,2016,66.9266,999
0.0245329,5804,2072,61.4339,865
0.0234959,5804,2079,59.8937,783
0.023564,5804,2079,59.8937,783
0.0235714,5804,2079,59.8937,783
0.0237057,5804,2079,59.8937,783
0.0268733,5804,1959,69.8739,753
0.0265515,5804,1964,68.057,710
0.0266188,5804,1964,68.057,710
0.0264505,5804,1985,66.9295,725
0.0263364,5804,1985,66.9295,725
0.0329492,5804,1829,83.8108,931
0.0320477,5804,1902,80.0736,847
0.0316831,5804,1926,78.7482,818
0.0310078,5804,1950,77.4195,856
0.0412222,5804,1719,107.848,1241
0.0396404,5804,1771,101.837,1272
0.0360528,5804,1865,92.5255,1298
0.03454,5804,1879,89.1543,1307
0.0423117,5804,1788,102.786,1885
0.0413934,5804,1803,100.688,1865
0.0417083,5804,1820,96.2604,1822
0.0360446,5804,1850,87.4719,1589
0.0359768,5804,1847,86.6345,1490
0.0423889,5804,1830,94.4541,1984
0.0412173,5804,1858,89.8988,1912
0.0411955,5804,1858,89.8988,1912
0.0384967,5804,1886,83.5276,1778
0.0344135,5804,1935,71.0884,1325
0.0328856,5804,1954,65.9345,1055
0.029837,5804,1997,59.999,1009
0.0267424,5804,2022,56.4016,963
0.0247148,5804,2025,54.801,942
0.0236076,5804,2041,52.0764,895
0.0219745,5804,2040,48.75,808
0.021004,5804,2039,46.4517,729
0.020132,5804,2048,44.6338,654
0.0194768,5804,2054,43.5239,606
0.0189189,5804,2073,41.9045,579
0.0180917,5804,2098,40.0758,551
0.0181303,5804,2098,40.0758,551
0.0180662,5804,2103,39.7009,550
0.0177727,5804,2119,38.9542,534
0.017331,5804,2127,38.3836,534
0.0163986,5804,2177,35.9821,476
0.0130499,5804,2454,26.2258,303
0.0117001,5804,2470,23.1579,313
0.0118512,5804,2467,23.2379,312
0.0119124,5804,2467,23.2379,312
0.0118376,5804,2467,23.2379,312
0.0118311,5804,2467,23.2379,312
0.0118721,5804,2467,23.2379,312
0.0119198,5804,2467,23.2379,312
0.0118344,5804,2467,23.2379,312
0.0118237,5804,2467,23.2379,312
0.0118984,5804,2467,23.2379,312
0.0119423,5804,2469,23.5723,312
0.0122112,5804,2487,24.0531,316
0.0123754,5804,2498,24.293,321
0.0126197,5804,2514,24.7836,319
0.0128324,5804,2526,25.5958,317
0.0132166,5804,2553,26.5441,313
0.014516,5804,2556,28.7981,302
0.0172246,5804,2544,34.0991,321
0.0189558,5804,2415,38.3246,349
0.0207273,5804,2305,43.4147,465
0.0210721,5804,2264,48.1882,653
0.0260166,5804,2175,56.9343,971
0.0346307,5804,1968,71.8826,1273
0.0361279,5804,1891,79.0746,1365
0.0384573,5804,1835,86.3232,1421
0.0400029,5804,1769,93.1249,1476
0.046165,5804,1619,109.699,1553
0.0499969,5804,1373,144.235,1551
0.0507379,5804,1290,161.311,1726
0.0508459,5804,1290,161.311,1726
0.0509259,5804,1290,161.311,1726
0.050834,5804,1290,161.311,1726
0.0507404,5804,1290,161.311,1726
0.0507367,5804,1290,161.311,1726
0.0506915,5804,1290,161.311,1726
0.0507473,5804,1290,161.311,1726
0.0507424,5804,1290,161.311,1726
0.0411417,5804,1517,123.712,2060
0.0411327,5804,1517,123.712,2060
0.0413704,5804,1517,123.712,2060
0.0411109,5804,1517,123.712,2060
0.04109,5804,1517,123.712,2060
0.0411311,5804,1517,123.712,2060
0.0338823,5804,1704,98.0317,1623
0.0337304,5804,1704,98.0317,1623
0.0333601,5804,1704,98.0317,1623
0.0310074,5804,1738,92.1433,1267
0.0310378,5804,1702,95.6839,1269
0.0309593,5804,1692,97.1407,1265
0.0304815,5804,1568,103.499,1115
0.0307155,5804,1544,98.1652,879
0.0310468,5804,1540,97.5091,903
0.030316,5804,1527,94.1447,981
0.029511,5804,1521,93.5832,1019
0.0309199,5804,1500,97.0567,1031
0.0309901,5804,1493,97.9745,1033
0.0315476,5804,1481,105.93,1134
0.0316055,5804,1484,107.061,1189
0.0316884,5804,1484,107.061,1189
0.0316256,5804,1484,107.061,1189
0.0264484,5804,1570,84.3026,939
0.0274982,5804,1559,86.9294,1031
0.032927,5804,1497,95.0401,1457
0.0331803,5804,1494,95.249,1473
0.0332645,5804,1494,95.249,1473
0.0332078,5804,1494,95.249,1473
0.0331733,5804,1494,95.249,1473
0.0326877,5804,1519,85.0797,1322
0.0256705,5804,1694,64.8843,936
0.0239865,5804,1740,63.869,933
0.0242578,5804,1737,64.506,972
0.02378,5804,1746,64.5275,966
0.0233748,5804,1765,64.2374,962
0.0234277,5804,1765,64.2374,962
0.0199908,5804,1922,51.6915,780
0.0199579,5804,1922,51.6915,780
0.0192761,5804,1944,51.7685,787
0.019297,5804,1944,51.7685,787
0.0194509,5804,1944,51.7685,787
0.0194107,5804,1944,51.7685,787
0.0202806,5804,1899,51.7388,771
0.0213997,5804,1850,52.5741,779
0.0220763,5804,1779,56.3693,891
0.0223895,5804,1735,59.0784,911
0.023101,5804,1652,64.3251,933
0.0230751,5804,1663,64.4756,939
0.0223522,5804,1637,68.931,921
0.0218546,5804,1621,71.1092,1010
0.0215451,5804,1632,70.9988,1049
0.0207962,5804,1639,70.684,1069
0.0207396,5804,1639,70.684,1069
0.020777,5804,1639,70.684,1069
0.0205401,5804,1645,70.4383,1089
0.0206226,5804,1657,69.2191,1083
0.0202769,5804,1667,67.0162,1034
0.0199452,5804,1661,66.5822,1020
0.0193224,5804,1652,65.4558,976
0.019008,5804,1655,64.8103,962
0.0190864,5804,1657,64.4345,940
0.0163346,5804,1723,55.5769,813
0.0159503,5804,1764,53.3724,766
0.0158682,5804,1787,52.5747,723
0.015867,5804,1787,52.5747,723
0.0154396,5804,1808,52.3324,744
0.015876,5804,1840,51.5978,729
0.0139478,5804,2013,43.1565,640
0.0140984,5804,2015,43.2754,625
0.0142056,5804,2029,42.9059,609
0.0145722,5804,2006,43.2607,590
0.0146268,5804,1990,42.3829,518
0.0146026,5804,1990,42.3829,518
0.0130208,5804,2163,35.0203,447
0.0129473,5804,2157,34.2879,409
0.0129383,5804,2145,34.0704,397
0.0129847,5804,2145,34.0704,397
0.0129313,5804,2132,34.3241,397
0.0129953,5804,2132,34.3241,397
0.0122363,5804,2313,27.2088,389
0.0129683,5804,2354,26.9681,402
0.0130541,5804,2349,27.2627,443
0.0129974,5804,2349,27.2627,443
0.0133168,5804,2349,27.2627,443
0.0130142,5804,2349,27.2627,443
0.0130286,5804,2349,27.2627,443
0.0130873,5804,2343,27.4153,444
0.0117239,5804,2395,24.2113,365
0.0117026,5804,2395,24.2113,365
0.0117071,5804,2395,24.2113,365
0.01165,5804,2395,24.2113,365
0.0116624,5804,2395,24.2113,365
0.0116989,5804,2395,24.2113,365
0.0117765,5804,2395,24.2113,365
0.011696,5804,2395,24.2113,365
0.0117174,5804,2395,24.2113,365
0.0117568,5804,2395,24.2113,365
0.0117966,5804,2395,24.2113,365
0.0117026,5804,2395,24.2113,365
0.0116422,5804,2395,24.2113,365
0.0116858,5804,2395,24.2113,365
0.0117005,5804,2395,24.2113,365
0.0115692,5804,2400,24.0879,364
0.0116057,5804,2400,24.0879,364
0.0116348,5804,2400,24.0879,364
0.0116496,5804,2395,24.2113,365
0.0128028,5804,2304,29.0924,454
0.012343,5804,2388,28.3325,470
0.0118668,5804,2518,26.0349,438
0.0118401,5804,2543,25.6481,438
0.0117679,5804,2543,25.6481,438
0.0118454,5804,2543,25.6481,438
0.0117769,5804,2543,25.6481,438
0.0118426,5804,2543,25.6481,438
0.0118081,5804,2543,25.6481,438
0.0111307,5804,2652,23.8748,419
0.0106348,5804,2701,22.916,397
0.0103396,5804,2714,22.5685,389
0.0104492,5804,2703,22.8405,402
0.0104024,5804,2703,22.8405,402
0.0103573,5804,2716,23.176,422
0.0104739,5804,2712,23.3355,429
0.010395,5804,2705,23.9242,454
0.0104234,5804,2717,24.3125,475
0.0108199,5804,2701,24.9589,499
0.0111714,5804,2694,25.3003,515
0.0112325,5804,2672,25.6183,518
0.0113869,5804,2660,25.8831,528
0.0114004,5804,2660,25.8831,528
0.0114386,5804,2660,25.8831,528
0.0113898,5804,2660,25.8831,528
0.0114127,5804,2660,25.8831,528
0.0109427,5804,2713,25.0155,506
0.0098983,5804,2733,22.0904,368
0.00887731,5804,2822,17.5181,226
0.00859446,5804,2889,15.7016,162
0.008569,5804,2889,15.4213,155
0.00857598,5804,2914,15.0776,152
0.00865645,5804,2910,14.9897,150
0.00867041,5804,2910,14.9897,150
0.00852179,5804,2912,14.8599,149
0.00850168,5804,2917,14.3768,141
0.00806446,5804,2968,13.4023,129
0.00762643,5804,2976,12.5064,99
0.00745031,5804,2970,12.1653,88
